title,x,y,lat,lng
ตลาดคุณหญิงบุญมี,665141.3082,1515724.886,13.705923907668906,100.5271330052202
ตลาดเอี่ยมสมบัติ,677639.3411,1516665.387,13.713684029282788,100.6427343577051
ตลาดวงศกร,681960.5429,1539586.46,13.920580646862135,100.684170926617
ตลาดอ่อนนุช,673046.9078,1516201.92,13.709773479885484,100.60024896579935
ตลาดเมืองทอง,668759.8947,1536740.452,13.895669856026936,100.56185063763476
ตลาดศูนย์การค้าบางแค,653872.9275,1516160.47,13.710482793765562,100.42297671785899
ตลาดเคหะชุมชนรามคำแหง,687011.7174,1526631.186,13.80316410239435,100.7300407019421
ตลาดอุดมสุขพัฒนา,674185.1979,1512725.974,13.678287348487686,100.61055845280454
ตลาดใหม่ทุ่งครุ,662183.8669,1508984.786,13.6451666827351,100.49940532987858
ตลาดสดเกรียงไกร,686974.6634,1522137.151,13.762549366298265,100.72939906870545
ตลาดลาซาล 2000,674823.0277,1511071.133,13.663291468359134,100.616352306085
ตลาดดวงพลอย,675062.7773,1511017.767,13.662794659294203,100.61856502866405
ตลาดคลองตัน,672913.6823,1519653.809,13.740981890595164,100.59922870401464
ตลาดฉัตรสาคร,672008.5961,1529696.053,13.831804304826532,100.59147488757922
ตลาดวัฒนานันท์,672760.3947,1539911.584,13.924092624344686,100.59906153344681
ตลาดวัดแขก(ซอยประชุม),664664.3346,1517837.429,13.725046366481807,100.52284643777637
ตลาดมิ่งขวัญพัฒนา,668481.2773,1524933.076,13.788962446668261,100.55856157760151
ตลาดอัมรินทร์,660606.7339,1521573.098,13.759042062080612,100.48554282111722
ตลาดพุทธมณฑล,644229.2747,1524631.279,13.787553684595078,100.33424598239279
ตลาดลำสาลี,679030.3366,1522433.058,13.765728681595814,100.65596004218892
ตลาดบางกะปิ 3,677886.9701,1522633.433,13.767610619343195,100.64540011776371
ตลาดสินสมุทร (ลาดพร้าว 123),677944.53,1522596.389,13.767272243121454,100.64593003118745
ตลาดถนอมมิตร,678109.5124,1532665.81,13.858273235888367,100.64809524845953
ตลาดส่งเสริมการเกษตรไทย,662134.242,1519513.857,13.740342877587212,100.49954971567877
ตลาดศูนย์การค้าหนองแขม,644982.3487,1515485.747,13.704842994833335,100.34074079203113
ตลาดเคหะออเงิน,677446.8964,1539692.089,13.921820350767396,100.64241307120996
ตลาดเก่า,663099.294,1519534.63,13.740476244457637,100.50847432063462
ตลาดสะพาน 2,664347.4234,1515872.371,13.707302246283563,100.51980201490376
ตลาดสุคนธสวัสดิ์,675508.2508,1529588.522,13.830620144147654,100.62383887183312
ตลาดองค์การตลาดเพื่อเกษตรกร,667267.1375,1525813.423,13.796990670315509,100.54738534226621
ตลาดนครไทย,676182.0269,1523467.963,13.77525835027981,100.62968672047667
ตลาดศูนย์การค้ารามอินทรา (กม.2),674853.0812,1532768.577,13.859403082051951,100.6179776429249
